manifacturer/String,model/String,year/double,fuel/String,hp/double,doors/double,transition/String,category/String,size/String,style/String,price/double
Nissan,370Z,2015,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,46570
Nissan,370Z,2015,premium,332,6,MANUAL,High-Performance,Compact,Coupe,37970
Nissan,370Z,2015,premium,332,6,MANUAL,High-Performance,Compact,Coupe,37070
Nissan,370Z,2015,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,49400
Nissan,370Z,2015,premium,332,6,MANUAL,High-Performance,Compact,Convertible,45270
Nissan,370Z,2015,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,39270
Nissan,370Z,2015,premium,350,6,MANUAL,High-Performance,Compact,Coupe,45490
Nissan,370Z,2015,premium,350,6,MANUAL,High-Performance,Compact,Coupe,41990
Nissan,370Z,2015,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,38370
Nissan,370Z,2015,premium,350,6,AUTOMATIC,High-Performance,Compact,Coupe,43290
Nissan,370Z,2016,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,41820
Nissan,370Z,2016,premium,332,6,MANUAL,High-Performance,Compact,Convertible,48100
Nissan,370Z,2016,premium,350,6,AUTOMATIC,High-Performance,Compact,Coupe,43290
Nissan,370Z,2016,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,39270
Nissan,370Z,2016,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,34870
Nissan,370Z,2016,premium,350,6,MANUAL,High-Performance,Compact,Coupe,41990
Nissan,370Z,2016,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,38370
Nissan,370Z,2016,premium,332,6,MANUAL,High-Performance,Compact,Convertible,45270
Nissan,370Z,2016,premium,350,6,MANUAL,High-Performance,Compact,Coupe,45490
Nissan,370Z,2016,premium,332,6,MANUAL,High-Performance,Compact,Coupe,29990
Nissan,370Z,2016,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,46570
Nissan,370Z,2016,premium,350,6,AUTOMATIC,High-Performance,Compact,Coupe,46790
Nissan,370Z,2016,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,49400
Nissan,370Z,2016,premium,332,6,MANUAL,High-Performance,Compact,Coupe,37070
Nissan,370Z,2016,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,31290
Nissan,370Z,2016,premium,332,6,MANUAL,High-Performance,Compact,Coupe,37970
Nissan,370Z,2016,premium,332,6,MANUAL,High-Performance,Compact,Coupe,33570
Nissan,370Z,2017,premium,332,6,MANUAL,High-Performance,Compact,Coupe,37970
Nissan,370Z,2017,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,38370
Nissan,370Z,2017,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,34870
Nissan,370Z,2017,premium,332,6,MANUAL,High-Performance,Compact,Coupe,29990
Nissan,370Z,2017,premium,350,6,MANUAL,High-Performance,Compact,Coupe,45490
Nissan,370Z,2017,premium,350,6,MANUAL,High-Performance,Compact,Coupe,41990
Nissan,370Z,2017,premium,332,6,MANUAL,High-Performance,Compact,Convertible,45270
Nissan,370Z,2017,premium,332,6,MANUAL,High-Performance,Compact,Coupe,33570
Nissan,370Z,2017,premium,332,6,MANUAL,High-Performance,Compact,Convertible,48100
Nissan,370Z,2017,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,39270
Nissan,370Z,2017,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,46570
Nissan,370Z,2017,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,49400
Nissan,370Z,2017,premium,332,6,MANUAL,High-Performance,Compact,Coupe,37070
Nissan,370Z,2017,premium,332,6,AUTOMATIC,High-Performance,Compact,Convertible,41820
Nissan,370Z,2017,premium,350,6,AUTOMATIC,High-Performance,Compact,Coupe,46790
Nissan,370Z,2017,premium,350,6,AUTOMATIC,High-Performance,Compact,Coupe,43290
Nissan,370Z,2017,premium,332,6,AUTOMATIC,High-Performance,Compact,Coupe,31290
Mazda,3,2015,regular,184,4,MANUAL,Performance,Compact,Sedan,25045
Mazda,3,2015,regular,184,4,AUTOMATIC,Performance,Compact,Sedan,26095
Mazda,3,2015,regular,155,4,AUTOMATIC,none,Compact,Sedan,23795
Mazda,3,2015,regular,155,4,MANUAL,none,Compact,Sedan,19595
Mazda,3,2015,regular,155,4,MANUAL,none,Compact,Sedan,18445
Mazda,3,2015,regular,184,4,MANUAL,Performance,Compact,Sedan,23845
Mazda,3,2015,regular,184,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,25395
Mazda,3,2015,regular,184,4,AUTOMATIC,Performance,Compact,Sedan,24895
Mazda,3,2015,regular,184,4,MANUAL,Hatchback,Compact,4dr Hatchback,25545
Mazda,3,2015,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,24295
Mazda,3,2015,regular,155,4,AUTOMATIC,none,Compact,Sedan,19495
Mazda,3,2015,regular,155,4,MANUAL,Hatchback,Compact,4dr Hatchback,20095
Mazda,3,2015,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,19995
Mazda,3,2015,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,21145
Mazda,3,2015,regular,155,4,MANUAL,Hatchback,Compact,4dr Hatchback,23245
Mazda,3,2015,regular,155,4,MANUAL,none,Compact,Sedan,16945
Mazda,3,2015,regular,184,4,MANUAL,Hatchback,Compact,4dr Hatchback,24345
Mazda,3,2015,regular,155,4,AUTOMATIC,none,Compact,Sedan,20645
Mazda,3,2015,regular,155,4,MANUAL,Hatchback,Compact,4dr Hatchback,18945
Mazda,3,2015,regular,184,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,26595
Mazda,3,2015,regular,155,4,MANUAL,none,Compact,Sedan,22745
Mazda,3,2015,regular,155,4,AUTOMATIC,none,Compact,Sedan,17995
Mazda,3,2016,regular,155,4,MANUAL,none,Compact,Sedan,22545
Mazda,3,2016,regular,155,4,AUTOMATIC,none,Compact,Sedan,21095
Mazda,3,2016,regular,184,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,25495
Mazda,3,2016,regular,155,4,MANUAL,Hatchback,Compact,4dr Hatchback,20745
Mazda,3,2016,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,24295
Mazda,3,2016,regular,155,4,AUTOMATIC,none,Compact,Sedan,23595
Mazda,3,2016,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,21795
Mazda,3,2016,regular,155,4,MANUAL,none,Compact,Sedan,17845
Mazda,3,2016,regular,184,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,26495
Mazda,3,2016,regular,184,4,MANUAL,Performance,Compact,Sedan,24745
Mazda,3,2016,regular,155,4,AUTOMATIC,none,Compact,Sedan,18895
Mazda,3,2016,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,19595
Mazda,3,2016,regular,155,4,MANUAL,Hatchback,Compact,4dr Hatchback,23245
Mazda,3,2016,regular,155,4,MANUAL,Hatchback,Compact,4dr Hatchback,18545
Mazda,3,2016,regular,184,4,AUTOMATIC,Performance,Compact,Sedan,25795
Mazda,3,2016,regular,155,4,MANUAL,none,Compact,Sedan,20045
Mazda,3,2016,regular,184,4,MANUAL,Hatchback,Compact,4dr Hatchback,25445
Mazda,3,2016,regular,184,4,AUTOMATIC,Performance,Compact,Sedan,24795
Mazda,3,2017,regular,155,4,AUTOMATIC,none,Midsize,Sedan,21495
Mazda,3,2017,regular,155,4,MANUAL,none,Midsize,Sedan,17845
Mazda,3,2017,regular,184,4,MANUAL,Performance,Midsize,Sedan,23145
Mazda,3,2017,regular,184,4,AUTOMATIC,Performance,Midsize,Sedan,24195
Mazda,3,2017,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,20145
Mazda,3,2017,regular,184,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,24945
Mazda,3,2017,regular,184,4,MANUAL,Hatchback,Compact,4dr Hatchback,23895
Mazda,3,2017,regular,155,4,MANUAL,Hatchback,Compact,4dr Hatchback,19095
Mazda,3,2017,regular,184,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,23445
Mazda,3,2017,regular,155,4,AUTOMATIC,none,Midsize,Sedan,18895
Mazda,3,2017,regular,155,4,AUTOMATIC,Hatchback,Compact,4dr Hatchback,22245
Mazda,3,2017,regular,184,4,MANUAL,Hatchback,Compact,4dr Hatchback,22395
Mazda,3,2017,regular,155,4,MANUAL,none,Midsize,Sedan,20445
BMW,4 Series Gran Coupe,2015,premium,240,4,AUTOMATIC,lux,Midsize,Sedan,42300
BMW,4 Series Gran Coupe,2015,premium,240,4,AUTOMATIC,lux,Midsize,Sedan,40300
BMW,4 Series Gran Coupe,2015,premium,240,4,AUTOMATIC,lux,Midsize,Sedan,40300
BMW,4 Series Gran Coupe,2015,premium,240,4,AUTOMATIC,lux,Midsize,Sedan,42300
BMW,4 Series Gran Coupe,2015,premium,300,6,AUTOMATIC,Performance,Midsize,Sedan,45800
BMW,4 Series Gran Coupe,2015,premium,300,6,AUTOMATIC,Performance,Midsize,Sedan,47800
BMW,4 Series Gran Coupe,2016,premium,240,4,AUTOMATIC,lux,Midsize,Sedan,43650
BMW,4 Series Gran Coupe,2016,premium,300,6,AUTOMATIC,Performance,Midsize,Sedan,49950
BMW,4 Series Gran Coupe,2016,premium,300,6,AUTOMATIC,Performance,Midsize,Sedan,47950
BMW,4 Series Gran Coupe,2016,premium,240,4,AUTOMATIC,lux,Midsize,Sedan,41650
BMW,4 Series Gran Coupe,2017,premium,320,6,AUTOMATIC,High-Performance,Midsize,Sedan,48300
BMW,4 Series Gran Coupe,2017,premium,320,6,AUTOMATIC,Performance,Midsize,Sedan,50300
BMW,4 Series Gran Coupe,2017,premium,248,4,AUTOMATIC,lux,Midsize,Sedan,43950
BMW,4 Series Gran Coupe,2017,premium,248,4,AUTOMATIC,Performance,Midsize,Sedan,41950
BMW,4 Series,2015,premium,300,6,AUTOMATIC,Performance,Midsize,Convertible,56900
BMW,4 Series,2015,premium,300,6,AUTOMATIC,Performance,Midsize,Coupe,46250
BMW,4 Series,2015,premium,240,4,AUTOMATIC,lux,Midsize,Convertible,50750
BMW,4 Series,2015,premium,240,4,AUTOMATIC,lux,Midsize,Coupe,42750
BMW,4 Series,2015,premium,240,4,AUTOMATIC,lux,Midsize,Convertible,48750
BMW,4 Series,2015,premium,300,6,AUTOMATIC,Performance,Midsize,Coupe,48250
BMW,4 Series,2015,premium,240,4,AUTOMATIC,lux,Midsize,Coupe,42750
BMW,4 Series,2015,premium,240,4,AUTOMATIC,lux,Midsize,Convertible,50750
BMW,4 Series,2015,premium,240,4,AUTOMATIC,Performance,Midsize,Coupe,40750
BMW,4 Series,2015,premium,300,6,AUTOMATIC,Performance,Midsize,Convertible,54900
BMW,4 Series,2015,premium,240,4,AUTOMATIC,lux,Midsize,Convertible,48750
BMW,4 Series,2015,premium,240,4,AUTOMATIC,Performance,Midsize,Coupe,40750
BMW,4 Series,2016,premium,240,4,AUTOMATIC,lux,Midsize,Convertible,52000
BMW,4 Series,2016,premium,240,4,AUTOMATIC,lux,Midsize,Convertible,50000
BMW,4 Series,2016,premium,240,4,MANUAL,Performance,Midsize,Coupe,41850
BMW,4 Series,2016,premium,300,6,AUTOMATIC,Performance,Midsize,Coupe,50150
BMW,4 Series,2016,premium,240,4,AUTOMATIC,Performance,Midsize,Coupe,41850
BMW,4 Series,2016,premium,300,6,AUTOMATIC,Performance,Midsize,Convertible,58950
BMW,4 Series,2016,premium,240,4,AUTOMATIC,lux,Midsize,Coupe,43850
BMW,4 Series,2016,premium,300,6,AUTOMATIC,Performance,Midsize,Coupe,48150
BMW,4 Series,2016,premium,300,6,AUTOMATIC,Performance,Midsize,Convertible,56950
BMW,4 Series,2017,premium,248,4,AUTOMATIC,lux,Midsize,Convertible,50300
BMW,4 Series,2017,premium,248,4,AUTOMATIC,lux,Midsize,Convertible,52300
BMW,4 Series,2017,premium,320,6,AUTOMATIC,Performance,Midsize,Coupe,50500
BMW,4 Series,2017,premium,248,4,AUTOMATIC,Performance,Midsize,Coupe,44150
BMW,4 Series,2017,premium,248,4,AUTOMATIC,Performance,Midsize,Coupe,42150
BMW,4 Series,2017,premium,320,6,AUTOMATIC,Performance,Midsize,Convertible,59300
BMW,4 Series,2017,premium,320,6,AUTOMATIC,Performance,Midsize,Convertible,57300
BMW,4 Series,2017,premium,320,6,AUTOMATIC,Performance,Midsize,Coupe,48500
Mercedes-Benz,400-Class,1992,regular,268,8,AUTOMATIC,Performance,Midsize,Sedan,2168
Mercedes-Benz,400-Class,1992,regular,282,8,AUTOMATIC,lux,Large,Sedan,2497
Mercedes-Benz,400-Class,1993,regular,275,8,AUTOMATIC,Performance,Midsize,Sedan,2278
Mercedes-Benz,400-Class,1993,regular,275,8,AUTOMATIC,lux,Large,Sedan,2650
Mercedes-Benz,420-Class,1990,regular,201,8,AUTOMATIC,lux,Large,Sedan,2000
Mercedes-Benz,420-Class,1991,regular,201,8,AUTOMATIC,lux,Large,Sedan,2186
Ferrari,456M,2001,premium,442,12,AUTOMATIC,Exotic,Compact,Coupe,223970
Ferrari,456M,2001,premium,442,12,MANUAL,Exotic,Compact,Coupe,219775
Ferrari,456M,2002,premium,442,12,AUTOMATIC,Exotic,Compact,Coupe,228625
Ferrari,456M,2002,premium,442,12,MANUAL,Exotic,Compact,Coupe,224585
Ferrari,456M,2003,premium,442,12,AUTOMATIC,Exotic,Compact,Coupe,228625
Ferrari,456M,2003,premium,442,12,MANUAL,Exotic,Compact,Coupe,224585
Ferrari,458 Italia,2013,premium,562,8,AUTOMATED_MANUAL,Exotic,Compact,Convertible,257412
Ferrari,458 Italia,2013,premium,562,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,233509
Ferrari,458 Italia,2014,premium,562,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,233509
Ferrari,458 Italia,2014,premium,597,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,288000
Ferrari,458 Italia,2014,premium,562,8,AUTOMATED_MANUAL,Exotic,Compact,Convertible,257412
Ferrari,458 Italia,2015,premium,562,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,239340
Ferrari,458 Italia,2015,premium,562,8,AUTOMATED_MANUAL,Exotic,Compact,Convertible,263553
Ferrari,458 Italia,2015,premium,597,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,291744
Alfa Romeo,4C,2015,premium,237,4,AUTOMATED_MANUAL,High-Performance,Compact,Convertible,63900
Alfa Romeo,4C,2015,premium,237,4,AUTOMATED_MANUAL,High-Performance,Compact,Coupe,68400
Alfa Romeo,4C,2015,premium,237,4,AUTOMATED_MANUAL,High-Performance,Compact,Coupe,53900
Alfa Romeo,4C,2016,premium,237,4,AUTOMATED_MANUAL,High-Performance,Compact,Coupe,55900
Alfa Romeo,4C,2016,premium,237,4,AUTOMATED_MANUAL,High-Performance,Compact,Convertible,65900
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,41365
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,35740
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,37615
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,34695
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,35725
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,43400
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,32820
Toyota,4Runner,2014,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,38645
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,37825
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,43620
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,36115
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,35950
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,33210
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,38855
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,41585
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,35085
Toyota,4Runner,2015,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,41310
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,36690
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,44360
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,39595
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,41850
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,42325
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,35885
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,38565
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,36915
Toyota,4Runner,2016,regular,270,6,AUTOMATIC,none,Midsize,4dr SUV,34010
BMW,5 Series Gran Turismo,2015,premium,300,6,AUTOMATIC,Hatchback,Large,4dr Hatchback,60700
BMW,5 Series Gran Turismo,2015,premium,445,8,AUTOMATIC,Hatchback,Large,4dr Hatchback,71400
BMW,5 Series Gran Turismo,2015,premium,300,6,AUTOMATIC,Hatchback,Large,4dr Hatchback,63000
BMW,5 Series Gran Turismo,2015,premium,445,8,AUTOMATIC,Hatchback,Large,4dr Hatchback,69100
BMW,5 Series Gran Turismo,2016,premium,300,6,AUTOMATIC,Hatchback,Large,4dr Hatchback,63200
BMW,5 Series Gran Turismo,2016,premium,445,8,AUTOMATIC,Hatchback,Large,4dr Hatchback,72500
BMW,5 Series Gran Turismo,2016,premium,300,6,AUTOMATIC,Hatchback,Large,4dr Hatchback,60900
BMW,5 Series Gran Turismo,2017,premium,300,6,AUTOMATIC,Hatchback,Large,4dr Hatchback,63200
BMW,5 Series Gran Turismo,2017,premium,300,6,AUTOMATIC,Hatchback,Large,4dr Hatchback,60900
BMW,5 Series Gran Turismo,2017,premium,445,8,AUTOMATIC,Hatchback,Large,4dr Hatchback,72500
BMW,5 Series,2015,premium,443,8,AUTOMATIC,High-Performance,Large,Sedan,67200
BMW,5 Series,2015,premium,302,6,AUTOMATIC,Performance,Large,Sedan,57900
BMW,5 Series,2015,diesel,255,6,AUTOMATIC,Diesel,Large,Sedan,57100
BMW,5 Series,2015,premium,241,4,AUTOMATIC,lux,Large,Sedan,52250
BMW,5 Series,2015,diesel,255,6,AUTOMATIC,Diesel,Large,Sedan,59400
BMW,5 Series,2015,premium,443,8,AUTOMATIC,High-Performance,Large,Sedan,64900
BMW,5 Series,2015,premium,241,4,AUTOMATIC,lux,Large,Sedan,49950
BMW,5 Series,2015,premium,302,6,AUTOMATIC,Performance,Large,Sedan,55600
BMW,5 Series,2016,diesel,255,6,AUTOMATIC,Diesel,Large,Sedan,57350
BMW,5 Series,2016,premium,302,6,AUTOMATIC,Performance,Large,Sedan,58150
BMW,5 Series,2016,premium,302,6,AUTOMATIC,Performance,Large,Sedan,55850
BMW,5 Series,2016,premium,240,4,AUTOMATIC,lux,Large,Sedan,52500
BMW,5 Series,2016,premium,240,4,AUTOMATIC,lux,Large,Sedan,50200
BMW,5 Series,2016,premium,443,8,AUTOMATIC,High-Performance,Large,Sedan,68600
BMW,5 Series,2016,premium,443,8,AUTOMATIC,High-Performance,Large,Sedan,66300
BMW,5 Series,2016,diesel,255,6,AUTOMATIC,Diesel,Large,Sedan,59650
Mercedes-Benz,500-Class,1991,regular,322,8,AUTOMATIC,Performance,Compact,Convertible,4155
Mercedes-Benz,500-Class,1992,regular,322,8,AUTOMATIC,lux,Large,Sedan,2427
Mercedes-Benz,500-Class,1992,regular,322,8,AUTOMATIC,Performance,Midsize,Sedan,3245
Mercedes-Benz,500-Class,1992,regular,322,8,AUTOMATIC,Performance,Compact,Convertible,4701
Mercedes-Benz,500-Class,1993,regular,315,8,AUTOMATIC,lux,Large,Coupe,3176
Mercedes-Benz,500-Class,1993,regular,315,8,AUTOMATIC,Performance,Midsize,Sedan,3613
Mercedes-Benz,500-Class,1993,regular,315,8,AUTOMATIC,Performance,Compact,Convertible,5140
Mercedes-Benz,500-Class,1993,regular,315,8,AUTOMATIC,lux,Large,Sedan,2692
FIAT,500e,2015,electric,,0,DIRECT_DRIVE,Hatchback,Compact,2dr Hatchback,31800
FIAT,500e,2016,electric,,0,DIRECT_DRIVE,Hatchback,Compact,2dr Hatchback,31800
FIAT,500e,2017,electric,,0,DIRECT_DRIVE,Hatchback,Compact,2dr Hatchback,31800
FIAT,500,2015,premium,160,4,MANUAL,Performance,Compact,Convertible,26595
FIAT,500,2015,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,18700
FIAT,500,2015,premium,135,4,MANUAL,Hatchback,Compact,2dr Hatchback,19700
FIAT,500,2015,premium,101,4,MANUAL,none,Compact,Convertible,22800
FIAT,500,2015,premium,101,4,MANUAL,none,Compact,Convertible,24700
FIAT,500,2015,premium,160,4,MANUAL,Hatchback,Compact,2dr Hatchback,22495
FIAT,500,2015,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,17495
FIAT,500,2015,premium,101,4,MANUAL,none,Compact,Convertible,20345
FIAT,500,2015,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,17700
FIAT,500,2015,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,20400
FIAT,500,2015,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,16845
FIAT,500,2016,premium,160,4,MANUAL,Performance,Compact,Convertible,26695
FIAT,500,2016,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,21295
FIAT,500,2016,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,20395
FIAT,500,2016,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,17745
FIAT,500,2016,premium,160,4,MANUAL,Hatchback,Compact,2dr Hatchback,22575
FIAT,500,2016,premium,101,4,MANUAL,none,Compact,Convertible,24495
FIAT,500,2016,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,16995
FIAT,500,2016,premium,101,4,MANUAL,none,Compact,Convertible,20395
FIAT,500,2016,premium,135,4,MANUAL,Hatchback,Compact,2dr Hatchback,19700
FIAT,500,2016,premium,101,4,MANUAL,Hatchback,Compact,2dr Hatchback,17900
FIAT,500,2016,premium,101,4,MANUAL,none,Compact,Convertible,21395
FIAT,500,2017,premium,160,4,MANUAL,Hatchback,Compact,2dr Hatchback,19995
FIAT,500,2017,premium,101,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,19390
FIAT,500,2017,premium,101,4,AUTOMATIC,none,Compact,Convertible,17485
FIAT,500,2017,premium,101,4,AUTOMATIC,none,Compact,Convertible,20885
FIAT,500,2017,premium,160,4,MANUAL,Performance,Compact,Convertible,21490
FIAT,500,2017,premium,101,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,15990
FIAT,500L,2015,premium,160,4,MANUAL,none,Compact,Wagon,19345
FIAT,500L,2015,premium,160,4,MANUAL,none,Compact,Wagon,23095
FIAT,500L,2015,premium,160,4,AUTOMATIC,none,Compact,Wagon,24695
FIAT,500L,2015,premium,160,4,MANUAL,none,Compact,Wagon,21695
FIAT,500L,2015,premium,160,4,MANUAL,none,Compact,Wagon,20695
FIAT,500L,2016,premium,160,4,MANUAL,none,Compact,Wagon,21880
FIAT,500L,2016,premium,160,4,MANUAL,none,Compact,Wagon,23395
FIAT,500L,2016,premium,160,4,AUTOMATIC,none,Compact,Wagon,24795
FIAT,500L,2016,premium,160,4,MANUAL,none,Compact,Wagon,20795
FIAT,500L,2016,premium,160,4,MANUAL,none,Compact,Wagon,19495
FIAT,500L,2017,premium,160,4,AUTOMATIC,none,Compact,Wagon,23695
FIAT,500L,2017,premium,160,4,AUTOMATIC,none,Compact,Wagon,20995
FIAT,500L,2017,premium,160,4,AUTOMATIC,none,Compact,Wagon,22995
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,24635
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,25135
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,29235
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,23335
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,22735
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,27035
FIAT,500X,2016,premium,160,4,MANUAL,Crossover,Compact,4dr SUV,20000
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,27335
FIAT,500X,2016,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,25235
FIAT,500X,2017,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,27035
FIAT,500X,2017,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,25135
FIAT,500X,2017,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,25235
FIAT,500X,2017,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,23890
FIAT,500X,2017,regular,180,4,AUTOMATIC,Crossover,Compact,4dr SUV,23335
FIAT,500X,2017,premium,160,4,MANUAL,Crossover,Compact,4dr SUV,19995
Ferrari,550,2001,premium,485,12,MANUAL,Exotic,Compact,Convertible,248500
Ferrari,550,2001,premium,485,12,MANUAL,Exotic,Compact,Coupe,205840
Mercedes-Benz,560-Class,1990,regular,238,8,AUTOMATIC,lux,Large,Coupe,2323
Mercedes-Benz,560-Class,1990,regular,238,8,AUTOMATIC,lux,Large,Sedan,2170
Mercedes-Benz,560-Class,1991,regular,238,8,AUTOMATIC,lux,Large,Coupe,2443
Mercedes-Benz,560-Class,1991,regular,238,8,AUTOMATIC,lux,Large,Sedan,2304
McLaren,570S,2016,premium,562,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,184900
Ferrari,575M,2002,premium,515,12,MANUAL,Exotic,Compact,Coupe,214670
Ferrari,575M,2002,premium,515,12,AUTOMATED_MANUAL,Exotic,Compact,Coupe,224670
Ferrari,575M,2003,premium,515,12,MANUAL,Exotic,Compact,Coupe,217890
Ferrari,575M,2003,premium,515,12,AUTOMATED_MANUAL,Exotic,Compact,Coupe,228339
Ferrari,575M,2004,premium,515,12,AUTOMATED_MANUAL,Exotic,Compact,Coupe,228339
Ferrari,575M,2004,premium,515,12,MANUAL,Exotic,Compact,Coupe,217890
Maybach,57,2010,premium,543,12,AUTOMATIC,Exotic,Large,Sedan,366000
Maybach,57,2010,premium,631,12,AUTOMATIC,Exotic,Large,Sedan,455500
Maybach,57,2010,premium,604,12,AUTOMATIC,Exotic,Large,Sedan,405500
Maybach,57,2011,premium,543,12,AUTOMATIC,Exotic,Large,Sedan,372500
Maybach,57,2011,premium,620,12,AUTOMATIC,Exotic,Large,Sedan,412000
